Localizacao;Id;Titulo;IsDeleted;CreatedAt;CreatedBy;UpdatedAt;UpdatedBy;Titulo;Localizacao;Propriedade;IsDisponivel;LivroAutorId;LivroGeneroId
2917;1b99545b-3af7-38d0-94c2-f91bd03d0cee;E AGORA, MAE?;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09997;e530b7d1-75cf-42d6-9567-51ba55c5e34c;E AGORA, MAE?;2917;CEJA;t;422919ce-8d91-1014-3df5-9af6b4b18077;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1150;1ba81fb7-0928-002f-307a-8a46d94a219b;UM CERTO CAPITAO RODRIGO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099476;e530b7d1-75cf-42d6-9567-51ba55c5e34c;UM CERTO CAPITAO RODRIGO;1150;PRC;t;0a79ea0b-0828-0c31-a3a5-b459fab955f1;68674d63-2e40-a644-07c9-e72d8e200c9e
4032;1baec901-2197-5cb7-478b-2997a526305e;NAO-ME-TOQUE EM PE DE GUERRA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099847;e530b7d1-75cf-42d6-9567-51ba55c5e34c;NAO-ME-TOQUE EM PE DE GUERRA;4032;PRC;t;a98dd7dd-56ef-a27f-6660-60192e769a12;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1236;1bc5075e-6dbd-55a1-33ac-1bd193af5c5e;O PONTO DE MUTACAO: A CIENCIA, A SOCIEDADE E A CULTURA EMERGENTE;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099317;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O PONTO DE MUTACAO: A CIENCIA, A SOCIEDADE E A CULTURA EMERGENTE;1236;PRC;t;dabb4c59-9632-02da-172d-ed2d28201739;613d6242-24d9-5bec-8478-a76caedc2faa
4044;1bc8a552-2b2c-799e-9bff-1cfcd5044479;HISTORIA DOS SUGPIANQ, UM POVO DO ALASCA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099849;e530b7d1-75cf-42d6-9567-51ba55c5e34c;HISTORIA DOS SUGPIANQ, UM POVO DO ALASCA;4044;PRC;t;2721c6f4-0523-55f2-227d-4e1fa81e5799;a56a2a21-53ab-067a-7e87-22131d4a692b
3413;1bd5739f-3c92-573c-425b-2014fe0a0fdc;CIDADES DE PAPEL;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09973;e530b7d1-75cf-42d6-9567-51ba55c5e34c;CIDADES DE PAPEL;3413;PRC;t;9644e92a-8ff9-5e7a-7d62-0703d14a78bb;68674d63-2e40-a644-07c9-e72d8e200c9e
2167;1be5f52f-3849-746b-4522-5799ab0d21a7;PRECISO DE AJUDA!;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099419;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PRECISO DE AJUDA!;2167;PRC;t;faf8e578-25f7-2604-836f-a75ff8ad8158;6ddc0484-26b7-951d-5866-83539b572615
1295;1bf90f04-41bb-46f0-8f0b-a9fc2db95957;DIARIO INTIMO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099144;e530b7d1-75cf-42d6-9567-51ba55c5e34c;DIARIO INTIMO;1295;PRC;t;02ff9752-262a-a353-1e80-b9eebe666a3e;6ddc0484-26b7-951d-5866-83539b572615
1478;1bfbc5a4-4cbc-8dbf-7895-e2ca764f5107;PURATIG: O REMO SAGRADO E OUTROS CONTOS;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099422;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PURATIG: O REMO SAGRADO E OUTROS CONTOS;1478;PRC;t;3942dbae-a46d-935e-2d36-1a030a9d8fa3;a56a2a21-53ab-067a-7e87-22131d4a692b
749;1bff2b65-7b2f-8f77-0950-4a7559570ed0;A ERA DO ANTICRISTO, MARTIRIO, ARREBENTAMENTO E DO REINO MILENAR ESTA CHEGANDO?;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099012;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A ERA DO ANTICRISTO, MARTIRIO, ARREBENTAMENTO E DO REINO MILENAR ESTA CHEGANDO?;749;PRC;t;661bb6f8-94a0-a703-3a47-acfba925702b;1a33914e-16a9-23cb-20b7-e9b7939e1e58
4508;1c0d5631-4ab5-9b97-4287-5f1517b86f88;DOIS POLOS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099938;e530b7d1-75cf-42d6-9567-51ba55c5e34c;DOIS POLOS;4508;PRC;t;36c7638d-67ed-078b-32c3-0154d4d877f0;79db3772-6538-8f98-038a-513050747f33
2081;1c11d9df-1813-88e6-41aa-09a8bc2e5330;SAUL, O PRIMEIRO REI DE ISRAEL;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099448;e530b7d1-75cf-42d6-9567-51ba55c5e34c;SAUL, O PRIMEIRO REI DE ISRAEL;2081;PRC;t;10e15682-6f12-3f7a-34e7-68292cf41d39;1a33914e-16a9-23cb-20b7-e9b7939e1e58
1979;1c1b5d1b-6d26-9bcc-6bbb-681cd8680c26;PORTUGUES COM O PROFESSOR PASQUALE: VERBOS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099418;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PORTUGUES COM O PROFESSOR PASQUALE: VERBOS;1979;PRC;t;ac452d78-06b7-42eb-5c94-6b222d6e31c7;613d6242-24d9-5bec-8478-a76caedc2faa
475;1c375c28-9b6c-09dd-6b1f-a648829b660e;VO MELINHA: CIGANA E RAINHA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099515;e530b7d1-75cf-42d6-9567-51ba55c5e34c;VO MELINHA: CIGANA E RAINHA;475;PRC;t;f1a25b43-940a-5cdf-2fbc-3c7728e25203;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3466;1c3e2ce8-432b-2123-034d-c269659828f2;O ALIENISTA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09974;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O ALIENISTA;3466;PRC;t;987e503b-9d3f-5a68-2e9e-01f64d476e65;68674d63-2e40-a644-07c9-e72d8e200c9e
2315;1c43eaca-8313-a2b2-0b14-c9ba2a6d41b3;ALIANCA COM DEUS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099487;e530b7d1-75cf-42d6-9567-51ba55c5e34c;ALIANCA COM DEUS;2315;PRC;t;f94d4ca7-a370-6c2b-5366-77858cf99566;1a33914e-16a9-23cb-20b7-e9b7939e1e58
3959;1c4bca05-5c6d-6163-a738-1ea46f660aec;O MAGICO DE VERDADE;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099832;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O MAGICO DE VERDADE;3959;PRC;t;88e6c37e-954a-7da8-761f-84d6bef25345;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1034;1c5445be-30e8-8eaf-67ab-4ea1104b385f;QUANDO CHEGA A HORA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099179;e530b7d1-75cf-42d6-9567-51ba55c5e34c;QUANDO CHEGA A HORA;1034;PRC;t;d5a8ccf4-9828-67d6-68a6-41c85489865a;c6cd4c7e-6ab5-75a8-8923-4c6cdc57231d
567;1c60b9b1-23fe-069b-5b33-0a0c696f8b7c;UM PORTO SEGURO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099074;e530b7d1-75cf-42d6-9567-51ba55c5e34c;UM PORTO SEGURO;567;PRC;t;8ec2457a-855b-a25e-67ea-e44d962a2529;68674d63-2e40-a644-07c9-e72d8e200c9e
3614;1c6822de-2fcf-7dfa-2a50-a4fac4a329e3;A VOLTA AO MUNDO EM 80 DIAS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099767;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A VOLTA AO MUNDO EM 80 DIAS;3614;PRC;t;d1717006-9842-751e-30a7-f19792493124;79db3772-6538-8f98-038a-513050747f33
4343;1c6f20a9-2619-29d5-17be-7cdc191f40a0;O NEGRO DA CHIBATA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099907;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O NEGRO DA CHIBATA;4343;PRC;t;5f6e3346-2a21-05e1-00f6-146071476c80;96abf6cd-3a48-0b84-345c-611565e710e8
1125;1c709bec-9a0b-a25d-0507-05e541a540e0;PASSARO CONTRA A VIDRACA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099407;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PASSARO CONTRA A VIDRACA;1125;PRC;t;548e07da-654c-9a9f-6c23-ee7e5d368992;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2816;1c7cefb6-0365-482d-232b-aac702308ad8;DE VOLTA A VIDA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099606;e530b7d1-75cf-42d6-9567-51ba55c5e34c;DE VOLTA A VIDA;2816;CEJA;t;548e07da-654c-9a9f-6c23-ee7e5d368992;c68ca414-566e-8a6c-54cf-10dc568d4a6f
773;1c8b9ba4-0ca2-4434-6708-91f8bd122dea;OS BONS PROJETOS DE DEUS PARA SUA VIDA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09912;e530b7d1-75cf-42d6-9567-51ba55c5e34c;OS BONS PROJETOS DE DEUS PARA SUA VIDA;773;PRC;t;402be221-7793-27ee-62d5-6d2bcc8b9934;1a33914e-16a9-23cb-20b7-e9b7939e1e58
319;1c8eceae-4469-6bae-88d0-8dad60fca2a2;O ALIENISTA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099302;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O ALIENISTA;319;PRC;t;987e503b-9d3f-5a68-2e9e-01f64d476e65;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1645;1c9bbb7b-95f9-a36e-2219-c567af541b9c;QUINCAS BORBA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099341;e530b7d1-75cf-42d6-9567-51ba55c5e34c;QUINCAS BORBA;1645;PRC;t;987e503b-9d3f-5a68-2e9e-01f64d476e65;68674d63-2e40-a644-07c9-e72d8e200c9e
636;1ca501ba-367e-8963-7562-3f3dbea57c42;A BIBLIA NO MEU DIA-A-DIA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.098993;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A BIBLIA NO MEU DIA-A-DIA;636;PRC;t;47cfdc46-391f-8547-5671-f189181f1955;1a33914e-16a9-23cb-20b7-e9b7939e1e58
2357;1ca934d8-3727-12a3-3498-05b119e245ad;NADA A PERDER: 1;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099502;e530b7d1-75cf-42d6-9567-51ba55c5e34c;NADA A PERDER: 1;2357;PRC;t;1c29e557-a402-5bbb-2a5a-47d141ce3c26;7031c524-83df-350d-77db-3706038d7363
1921;1cb07815-8554-6a93-911f-4d98fe41226e;BREAKING BAD;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09907;e530b7d1-75cf-42d6-9567-51ba55c5e34c;BREAKING BAD;1921;PRC;t;12882a1f-61ba-78b7-54a8-2f15b8825108;39d4368c-29e7-8492-0a51-bcb5df2d88f2
1400;1cb71c58-00f2-31f1-863f-96c35afe0dea;101 DALMATAS;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.098983;e530b7d1-75cf-42d6-9567-51ba55c5e34c;101 DALMATAS;1400;PRC;t;56e00150-68aa-9b7d-417c-e7c808efa067;a56a2a21-53ab-067a-7e87-22131d4a692b
714;1cba9e2a-76eb-9ccb-1191-d1ee993e1eb2;PERDAO E MAIS QUE RECONCILIACAO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099107;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PERDAO E MAIS QUE RECONCILIACAO;714;PRC;t;93617c98-79dd-6b7b-02e9-d38620800236;1a33914e-16a9-23cb-20b7-e9b7939e1e58
1819;1cc0f8d9-2973-7637-9897-3ebb837f62b1;A PRIMEIRA ORACAO DE JESSICA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099378;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A PRIMEIRA ORACAO DE JESSICA;1819;PRC;t;3f2c9991-20b8-13d8-1e8d-253e922e7243;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1303;1ccb89c7-5b6c-7159-6f4b-73f68a45070e;PADRE ESTANISLAU: UM LIDER EM SEU TEMPO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099399;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PADRE ESTANISLAU: UM LIDER EM SEU TEMPO;1303;PRC;t;74150c64-8dcb-5889-79bb-d7f928b331b3;7031c524-83df-350d-77db-3706038d7363
1572;1ccfcd40-6892-082a-7ad1-a448af3a622f;PARABOLAS QUE TRANSFORMAM VIDAS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099325;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PARABOLAS QUE TRANSFORMAM VIDAS;1572;PRC;t;cb2dfd26-63ec-440a-5d36-93a3063b7f68;1a33914e-16a9-23cb-20b7-e9b7939e1e58
1209;1cd05d3d-a4e2-36e7-7935-f32b69a0759f;A LIVRARIA 24 HORAS DO MR. PENUMBRA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099017;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A LIVRARIA 24 HORAS DO MR. PENUMBRA;1209;PRC;t;e57dfb2a-96b4-7096-8ee7-0dc152487a60;79db3772-6538-8f98-038a-513050747f33
4154;1cd3beaa-01e5-14ea-3fca-37e7df9ea41d;ENCONTRANDO DEUS ALEM DA FRONTEIRA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09987;e530b7d1-75cf-42d6-9567-51ba55c5e34c;ENCONTRANDO DEUS ALEM DA FRONTEIRA;4154;PRC;t;45baaa72-0f7f-7d3c-9bd3-d9786e8c0aec;1a33914e-16a9-23cb-20b7-e9b7939e1e58
2952;1ce1e45e-0663-0b92-6bcf-c3e108c45437;DOMADORES, MAGICOS E LADROES;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099635;e530b7d1-75cf-42d6-9567-51ba55c5e34c;DOMADORES, MAGICOS E LADROES;2952;CEJA;t;cfa94c76-259b-5e7f-98ac-64d3b6166c77;c68ca414-566e-8a6c-54cf-10dc568d4a6f
271;1cebf819-3bcf-0e0e-5b73-053e80445c38;MANUELZAO E MIGUILIM;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099225;e530b7d1-75cf-42d6-9567-51ba55c5e34c;MANUELZAO E MIGUILIM;271;PRC;t;7dbc0354-663a-173f-68e1-4c217b2f6a0f;68674d63-2e40-a644-07c9-e72d8e200c9e
4345;1ced6ac4-3996-323a-646d-8d2e1dfa153b;O MAGICO DE OZ;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099908;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O MAGICO DE OZ;4345;PRC;t;bdef270d-2ca5-6e1d-2f5e-4336810e1f4b;c68ca414-566e-8a6c-54cf-10dc568d4a6f
641;1ceff1fa-5fb8-9b43-360d-993c62065c16;MANUAL DE EVANGELISMO: COMO, ONDE E QUANDO OBEDECER AO IMPERATIVO DO MESTRE;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099225;e530b7d1-75cf-42d6-9567-51ba55c5e34c;MANUAL DE EVANGELISMO: COMO, ONDE E QUANDO OBEDECER AO IMPERATIVO DO MESTRE;641;PRC;t;0f92a946-96cb-4dae-6cbf-6d49fecf1cc0;1a33914e-16a9-23cb-20b7-e9b7939e1e58
3615;1d0d459a-618f-15dc-6b2d-aa55195a5fe3;A VOLTA AO MUNDO EM 80 DIAS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099767;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A VOLTA AO MUNDO EM 80 DIAS;3615;PRC;t;d1717006-9842-751e-30a7-f19792493124;79db3772-6538-8f98-038a-513050747f33
3876;1d0d96d4-65c9-587b-6e3a-9e3974e98f24;A POESIA DO NOME;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099816;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A POESIA DO NOME;3876;PRC;t;fa42c498-52a3-80d2-5e11-4f6e2b4604ab;eb15223e-0bbb-7e29-536d-fb87c05c6914
3174;1d1b5c54-6989-5547-7c58-ddcc390ba4b9;O PRINCIPE DE NISSAU;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099683;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O PRINCIPE DE NISSAU;3174;PRC;t;56e00150-68aa-9b7d-417c-e7c808efa067;613d6242-24d9-5bec-8478-a76caedc2faa
316;1d29b1c5-0b17-876a-2ed5-df7acc270345;O JOGO DO ASSASSINO/OS ARTISTAS DO CRIME;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099297;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O JOGO DO ASSASSINO/OS ARTISTAS DO CRIME;316;PRC;t;9b3d1ea2-0d55-1cdf-84a3-886e1d450c21;79db3772-6538-8f98-038a-513050747f33
3533;1d2fbf19-88e1-9a72-735d-1e1316a5869e;CRIME E CASTIGO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099753;e530b7d1-75cf-42d6-9567-51ba55c5e34c;CRIME E CASTIGO;3533;PRC;t;741299a2-a4ea-2563-46e0-a1e52797604c;79db3772-6538-8f98-038a-513050747f33
391;1d467438-6d93-0821-a677-bbd3ffd493cc;O FANTASMA DA TORRE;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099292;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O FANTASMA DA TORRE;391;PRC;t;548e07da-654c-9a9f-6c23-ee7e5d368992;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3127;1d52aa6a-3787-86ba-7cd9-a2bbfd417ead;A PRINCESA TRAVESSA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099673;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A PRINCESA TRAVESSA;3127;CEJA;t;58d212af-733e-32e0-1ce4-7cc083947c1d;23cbc16c-59fe-2ab1-3b49-e76ad94794de
2069;1d5a08d6-9a3f-07ca-66bf-03b9957858e1;O ALQUIMISTA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099229;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O ALQUIMISTA;2069;PRC;t;4a1e7636-a176-2ba9-004e-439712c2007b;79db3772-6538-8f98-038a-513050747f33
2253;1d628fef-8773-51cf-983d-a0c3670e28d3;AMAR DE OLHOS ABERTOS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099052;e530b7d1-75cf-42d6-9567-51ba55c5e34c;AMAR DE OLHOS ABERTOS;2253;PRC;t;d2a16d05-4972-00b3-87d5-59b446d00dff;6ddc0484-26b7-951d-5866-83539b572615
222;1d7e5c2e-6ce1-389d-1af6-3dab9a6b23d7;GRACIAS POR EL FUEGO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099183;e530b7d1-75cf-42d6-9567-51ba55c5e34c;GRACIAS POR EL FUEGO;222;PRC;t;8d8be210-a4ef-74b1-1bbd-b2b94e9d4fc2;68674d63-2e40-a644-07c9-e72d8e200c9e
909;1d8ef7b6-3baf-a65f-8aa4-a49bc49b68a5;O FIO DO DESTINO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09915;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O FIO DO DESTINO;909;PRC;t;d5a8ccf4-9828-67d6-68a6-41c85489865a;c6cd4c7e-6ab5-75a8-8923-4c6cdc57231d
2352;1d958f15-923e-09c3-6139-bcc139ea2a26;NADA A PERDER: 1;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099501;e530b7d1-75cf-42d6-9567-51ba55c5e34c;NADA A PERDER: 1;2352;PRC;t;1c29e557-a402-5bbb-2a5a-47d141ce3c26;7031c524-83df-350d-77db-3706038d7363
3369;1dd74b66-3c9a-a26d-85cd-5d9d6bee375e;AGUAS DE FRONTEIRA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099721;e530b7d1-75cf-42d6-9567-51ba55c5e34c;AGUAS DE FRONTEIRA;3369;PRC;t;ead0ea6a-007c-a6ae-7e27-67415df10c41;68674d63-2e40-a644-07c9-e72d8e200c9e
1785;1dd7ddd1-a27d-5391-64bf-ad84b7d75eca;A PRIMEIRA ORACAO DE JESSICA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099371;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A PRIMEIRA ORACAO DE JESSICA;1785;PRC;t;3f2c9991-20b8-13d8-1e8d-253e922e7243;c68ca414-566e-8a6c-54cf-10dc568d4a6f
4529;1de0f689-8912-0ce1-6d08-bd17a1448132;FRANKENSTEIN;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099943;e530b7d1-75cf-42d6-9567-51ba55c5e34c;FRANKENSTEIN;4529;PRC;t;aefd66a5-2033-5993-7479-59dcae2d9ca3;c68ca414-566e-8a6c-54cf-10dc568d4a6f
4409;1dfc7349-54c8-96a5-a055-372e6ac70e59;A ILHA DO TESOURO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099919;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A ILHA DO TESOURO;4409;PRC;t;bf7769a5-7c9e-78db-0a9f-aa9646600786;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3905;1e0fc357-2837-9588-9380-7777fdf62f59;QUANDO MEU PAI PERDEU O EMPREGO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099822;e530b7d1-75cf-42d6-9567-51ba55c5e34c;QUANDO MEU PAI PERDEU O EMPREGO;3905;PRC;t;5ca6eb58-021d-347b-2f10-c6d6b74e7acf;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2240;1e3dac1e-64f6-60d8-5bdb-eddf24f917ce;MUITAS VIDAS, UMA SO ALMA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099249;e530b7d1-75cf-42d6-9567-51ba55c5e34c;MUITAS VIDAS, UMA SO ALMA;2240;PRC;t;93b61b46-7347-5422-4d5b-99a55a8d48b5;c6cd4c7e-6ab5-75a8-8923-4c6cdc57231d
1367;1e40c2bd-8d43-2ccb-996e-c37a5929a3c9;A MENINA QUE ROUBAVA LIVROS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09903;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A MENINA QUE ROUBAVA LIVROS;1367;PRC;t;af53cfa7-6f7a-8eb6-080c-391162e45460;68674d63-2e40-a644-07c9-e72d8e200c9e
4535;1e495ca2-77c8-35c4-751b-1c62aadb0468;CAMINHO EM PAZ;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099943;e530b7d1-75cf-42d6-9567-51ba55c5e34c;CAMINHO EM PAZ;4535;PRC;t;734b760a-07a7-4398-a328-6e6ff3109aa5;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3671;1e5c71b1-2c3d-7a93-8d90-ea1dbc1f86b8;PELO AMOR DESTAS BANDEIRAS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099778;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PELO AMOR DESTAS BANDEIRAS;3671;PRC;t;a42b6692-3f21-028e-71d4-de1ddd8da223;96abf6cd-3a48-0b84-345c-611565e710e8
2444;1e6f2bf6-5879-118d-5a3f-7b0f73fd481b;A IMPORTANCIA DE SER CHEIO DO ESPIRITO SANTO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099521;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A IMPORTANCIA DE SER CHEIO DO ESPIRITO SANTO;2444;PRC;t;402be221-7793-27ee-62d5-6d2bcc8b9934;1a33914e-16a9-23cb-20b7-e9b7939e1e58
1107;1e746e30-3034-539f-5fbc-8b3270a4a17c;NADA A PERDER: 1;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099195;e530b7d1-75cf-42d6-9567-51ba55c5e34c;NADA A PERDER: 1;1107;PRC;t;1c29e557-a402-5bbb-2a5a-47d141ce3c26;7031c524-83df-350d-77db-3706038d7363
3449;1e7a22d4-83c2-78c7-5e61-c14b4de23549;MOBY DICK;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099737;e530b7d1-75cf-42d6-9567-51ba55c5e34c;MOBY DICK;3449;PRC;t;a98dd7dd-56ef-a27f-6660-60192e769a12;c68ca414-566e-8a6c-54cf-10dc568d4a6f
